2023-06-07 18:11:09;40.00
2023-06-07 18:11:57;40.00
2023-06-07 18:12:43;40.00
2023-06-07 18:13:31;40.00
2023-06-07 18:14:21;40.00
2023-06-07 18:15:11;40.00
2023-06-07 18:16:02;40.00
2023-06-07 18:16:49;40.00
2023-06-07 18:17:30;40.00
2023-06-07 18:17:34;40.00
2023-06-07 18:18:21;40.00
2023-06-07 18:20:20;55.00
2023-06-07 18:20:47;55.00
2023-06-07 18:21:15;52.00
2023-06-07 18:21:33;49.00
2023-06-07 18:22:01;45.00
2023-06-07 18:22:28;42.00
2023-06-07 18:22:57;42.00
2023-06-07 18:23:22;41.00
2023-06-07 18:23:47;41.00
2023-06-07 18:24:15;41.00
2023-06-07 18:24:41;41.00
2023-06-07 18:24:53;41.00
2023-06-07 18:25:18;41.00
2023-06-07 18:25:45;41.00
2023-06-07 18:26:11;41.00
2023-06-11 10:00:00;23
2023-06-12 11:23:02;82.00
2023-06-12 11:23:30;77.00
2023-06-12 11:23:59;77.00
2023-06-12 11:24:22;77.00
2023-06-12 11:24:47;79.00
2023-06-12 11:25:15;83.00
2023-06-12 11:25:43;80.00
2023-06-12 11:26:11;83.00
2023-06-12 11:26:39;84.00
2023-06-12 11:27:05;84.00
2023-06-12 11:27:32;84.00
2023-06-12 11:27:54;84.00
2023-06-12 11:28:16;89.00
2023-06-12 11:28:39;86.00
2023-06-12 11:29:04;84.00
2023-06-12 11:29:24;84.00
2023-06-12 11:29:50;86.00
2023-06-12 11:30:13;86.00
2023-06-12 11:30:37;85.00
2023-06-12 11:31:00;85.00
2023-06-12 11:31:33;85.00
2023-06-12 11:31:59;84.00
2023-06-12 11:32:24;86.00
2023-06-12 11:32:47;87.00
2023-06-12 11:46:03;87.00
2023-06-12 11:46:30;86.00
2023-06-12 11:46:59;88.00
2023-06-12 11:47:26;86.00
2023-06-12 11:56:18;85.00
2023-06-12 11:56:44;83.00
2023-06-12 11:57:11;86.00
2023-06-12 11:57:37;85.00
2023-06-12 11:58:04;85.00
2023-06-12 11:58:32;86.00
2023-06-12 11:59:01;86.00
2023-04-16 12:31:34;10
2023-06-12 11:59:27;88.00
2023-04-16 12:31:34;10
2023-06-12 15:45:48;88.00
2023-06-12 15:46:11;95.00
2023-06-12 15:46:33;95.00
2023-06-12 15:46:58;95.00
2023-06-12 15:48:09;95.00
2023-06-12 15:48:29;95.00
2023-06-12 15:48:53;95.00
2023-06-12 15:49:13;95.00
2023-06-12 15:49:36;95.00
2023-06-12 15:50:01;95.00
2023-06-12 15:50:25;95.00
2023-06-12 15:50:46;95.00
2023-06-12 15:51:11;95.00
2023-06-12 15:51:34;95.00
2023-06-12 15:51:53;95.00
2023-06-12 15:52:17;95.00
2023-06-12 15:52:43;95.00
2023-06-12 15:53:06;95.00
2023-06-12 15:53:31;95.00
2023-06-12 15:53:54;95.00
2023-06-12 15:54:16;95.00
2023-06-12 15:54:35;95.00
2023-06-12 15:54:58;95.00
2023-06-12 15:55:22;95.00
2023-06-12 15:55:46;95.00
2023-06-12 15:56:06;95.00
2023-06-12 15:56:29;95.00
2023-06-12 15:56:53;95.00
2023-06-12 16:08:35;91.00
2023-06-12 16:08:59;92.00
2023-06-12 16:09:22;90.00
2023-06-12 16:09:45;89.00
