2023-06-07 14:56:53;33.40
2023-06-07 14:56:59;33.50
2023-06-07 14:57:04;33.50
2023-06-07 14:57:10;33.60
2023-06-07 14:57:15;33.60
2023-06-07 14:57:20;33.70
2023-06-07 14:57:25;33.80
2023-06-07 14:57:30;33.80
2023-06-07 14:57:35;33.90
2023-06-07 14:57:41;34.00
2023-06-07 14:57:46;34.10
2023-06-07 14:57:51;34.10
2023-06-07 14:57:57;34.20
2023-06-07 14:58:02;34.20
2023-06-07 14:58:07;34.30
2023-06-07 14:58:12;34.30
2023-06-07 14:58:17;34.30
2023-06-07 14:58:23;34.40
2023-06-07 14:58:28;34.40
2023-06-07 14:58:33;34.40
2023-06-07 14:58:38;34.40
2023-06-07 14:58:44;34.40
2023-06-07 14:58:49;34.30
2023-06-07 14:58:54;34.30
2023-06-07 14:59:00;34.20
2023-06-07 14:59:05;34.20
2023-06-07 14:59:10;34.10
2023-06-07 14:59:15;34.10
2023-06-07 14:59:21;34.00
2023-06-07 14:59:26;34.00
2023-04-16 12:31:45;60
2023-04-16 12:31:47;100
2023-04-16 12:31:56;38
2023-04-16 21:06:50;34
2023-04-16 12:31:34;15
2023-04-16 12:31:34;10
2023-04-16 12:31:34;20
2023-04-16 12:31:34;10
2023-04-16 12:31:34;20
2023-06-12 11:23:02;27.90
2023-06-12 11:23:30;27.10
2023-06-12 11:23:58;26.80
2023-06-12 11:24:22;26.50
2023-06-12 11:24:47;26.20
2023-06-12 11:25:14;26.00
2023-06-12 11:25:43;25.80
2023-06-12 11:26:11;25.70
2023-06-12 11:26:39;25.60
2023-06-12 11:27:05;25.40
2023-06-12 11:27:32;25.40
2023-06-12 11:27:54;25.30
2023-06-12 11:28:16;25.30
2023-06-12 11:28:39;25.20
2023-06-12 11:29:04;25.10
2023-06-12 11:29:24;25.20
2023-06-12 11:29:49;25.10
2023-06-12 11:30:13;25.10
2023-06-12 11:30:37;25.10
2023-06-12 11:31:00;25.10
2023-06-12 11:31:33;25.10
2023-06-12 11:31:59;25.10
2023-06-12 11:32:23;25.10
2023-06-12 11:32:47;25.10
2023-06-12 11:46:03;25.10
2023-06-12 11:46:30;25.10
2023-06-12 11:46:58;25.10
2023-06-12 11:47:26;25.10
2023-06-12 11:56:18;25.60
2023-06-12 11:56:44;25.60
2023-06-12 11:57:11;25.50
2023-06-12 11:57:37;25.50
2023-06-12 11:58:04;25.50
2023-06-12 11:58:31;25.50
2023-06-12 11:59:01;25.50
2023-04-16 12:31:34;50
2023-06-12 11:59:27;25.60
2023-04-16 12:31:34;50
2023-04-16 12:31:34;25
2023-04-16 12:31:34;60
2023-04-16 12:31:34;25
2023-04-16 12:31:34;60
2023-04-16 12:31:34;20
2023-04-16 12:31:34;60
2023-04-16 12:31:34;20
2023-06-12 15:45:48;27.40
2023-06-12 15:46:11;27.30
2023-06-12 15:46:33;27.10
2023-06-12 15:46:58;27.10
2023-06-12 15:48:09;27.10
2023-06-12 15:48:29;27.20
2023-06-12 15:48:53;27.30
2023-06-12 15:49:13;27.20
2023-06-12 15:49:36;27.20
2023-06-12 15:50:01;27.20
2023-06-12 15:50:25;27.30
2023-06-12 15:50:46;27.30
2023-06-12 15:51:10;27.30
2023-06-12 15:51:34;27.40
2023-06-12 15:51:53;27.30
2023-06-12 15:52:17;27.30
2023-06-12 15:52:43;27.30
2023-06-12 15:53:06;27.00
2023-06-12 15:53:31;27.20
2023-06-12 15:53:54;27.10
2023-06-12 15:54:16;27.10
2023-06-12 15:54:35;27.10
2023-06-12 15:54:58;27.10
2023-06-12 15:55:22;27.10
2023-06-12 15:55:46;27.30
2023-06-12 15:56:06;27.30
2023-06-12 15:56:29;27.30
2023-06-12 15:56:53;27.30
2023-04-16 12:31:34;60
2023-06-12 16:08:34;27.80
2023-06-12 16:08:59;27.80
2023-06-12 16:09:22;27.90
2023-06-12 16:09:45;27.80
2023-04-16 12:31:34;25.00
